0, 2383; 3.138248, -3.563599, -2.675419 / 3.138446, -3.563363, -2.675171 / 3.138050, -3.563835, -2.675667; 0, 29, 1, 1; 151187827; 2, 1, 1; 0, 2, 0; 4, 1, 2/ 4, 2, 1;
0, 2383; 3.452845, -2.726587, -1.109350; 0, 32, 1, 1; 80302824; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2383; 3.673105, -3.677090, -2.593956; 0, 46, 1, 1; 157857273; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2383; 3.674049, -3.676046, -2.597949; 0, 46, 1, 1; 157857347; 0, 1, 0; 0, 1, 0; 4, 1, 1;
0, 2383; 3.677432, -3.671789, -2.594885; 0, 46, 1, 1; 157857174; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2383; 3.678340, -3.672438, -2.586652; 0, 46, 1, 1; 157855976; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2408; 2.160874, -1.636938, 3.547568 / 2.161019, -1.636918, 3.547738 / 2.160729, -1.636959, 3.547398; 0, 36, 1, 1; 86231009; 2, 1, 2; 2, 1, 0; 3, 1, 2/ 1, 2, 2/ 3, 2, 1;
0, 2408; 3.260253, -1.219782, 2.602705; 0, 36, 1, 1; 94331360; 1, 0, 1; 1, 0, 0; 2, 1, 2;
0, 2408; 3.266841, -1.220701, 2.599436; 0, 36, 1, 1; 94331256; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2408; 3.267804, -1.224248, 2.594053; 0, 36, 1, 1; 94330122; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2408; 3.546711, -1.127629, 2.493776; 0, 36, 1, 1; 98170774; 0, 1, 0; 0, 1, 0; 4, 1, 1;
1, 2412; -0.514037, -1.228970, -1.604297; 0, 16, 1, 1; 69883285; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2412; -0.584465, -1.600805, -1.361111; 0, 16, 1, 1; 77333995; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2412; -0.841802, -1.739493, -1.675353; 0, 16, 1, 1; 77963126; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2412; -1.103160, -1.712781, -1.866948 / -1.102918, -1.712345, -1.866461 / -1.103402, -1.713218, -1.867434; 0, 10, 1, 1; 85767893; 2, 1, 1; 0, 2, 1; 4, 1, 2/ 1, 3, 1;
0, 2412; -1.104230, -1.713495, -1.866964 / -1.104026, -1.712426, -1.866642 / -1.104434, -1.714563, -1.867286; 0, 10, 1, 1; 85767889; 1, 0, 2; 0, 2, 1; 1, 1, 2/ 4, 3, 2;
0, 2412; -1.528384, -1.688648, -2.196452 / -1.527380, -1.687849, -2.196161 / -1.529388, -1.689447, -2.196744; 0, 10, 1, 1; 81833935; 1, 0, 2; 2, 0, 0; 3, 1, 2/ 2, 9, 2;
0, 2412; -2.348125, -2.064231, -3.261752 / -2.347994, -2.064165, -3.261641 / -2.348255, -2.064296, -3.261863; 0, 12, 1, 1; 119159726; 2, 1, 1; 0, 2, 0; 4, 1, 2/ 4, 2, 1;
0, 2412; -2.567465, -2.028831, -3.532156; 0, 1, 1, 0; 61787637; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2412; -2.577320, -2.025261, -3.543751 / -2.576645, -2.024643, -3.543603 / -2.577996, -2.025880, -3.543899; 0, 1, 1, 0; 61789008; 0, 2, 0; 0, 2, 0; 4, 1, 1/ 4, 5, 1;
0, 2412; -2.579708, -2.038198, -3.547100; 0, 1, 1, 0; 61789214; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2412; -2.581137, -2.038566, -3.546797; 0, 1, 1, 0; 61789291; 1, 0, 1; 1, 0, 0; 3, 1, 2;
1, 2414; -2.889077, 3.210909, -3.622206; 0, 1, 1, 1; 208866571; 1, 0, 1; 1, 0, 0; 3, 1, 2;
0, 2414; -3.062213, 3.247656, -3.728375 / -3.061264, 3.247892, -3.728324 / -3.063161, 3.247420, -3.728426; 0, 1, 1, 1; 212178211; 1, 0, 2; 1, 1, 0; 3, 1, 2/ 4, 5, 2;
0, 2414; -3.233600, 3.227909, -3.793592; 0, 1, 1, 1; 212217232; 1, 0, 1; 1, 0, 0; 2, 1, 2;
0, 2414; -3.236797, 3.229434, -3.797124; 0, 1, 1, 1; 212217519; 0, 1, 0; 0, 1, 0; 1, 1, 1;
1, 2417; -3.244759, 0.631830, -0.862127; 0, 3, 1, 0; 69119512; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2417; -3.255433, 0.636868, -0.774006; 0, 3, 1, 0; 69094372; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2417; -3.257214, 0.640636, -0.733359; 0, 3, 1, 0; 69100384; 1, 0, 1; 1, 0, 0; 2, 1, 2;
1, 2418; -1.761378, -1.475178, 2.770380; 0, 6, 1, 1; 144326822; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2418; -1.780984, -1.476707, 2.752988; 0, 6, 1, 1; 144324179; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2422; -0.039356, -2.895456, -1.594717; 0, 17, 1, 0; 19913731; 1, 0, 1; 1, 0, 0; 2, 1, 2;
0, 2422; -0.499279, -1.815589, -2.780155; 0, 13, 1, 1; 93639980; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2422; 0.159333, -2.957471, -1.159513; 0, 17, 1, 0; 16905192; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2422; 0.822737, -1.257021, 1.951125; 0, 25, 1, 1; 107774973; 1, 0, 1; 1, 0, 0; 3, 1, 2;
0, 2422; 0.833327, -1.271953, 1.959084; 0, 25, 1, 1; 107776432; 0, 1, 0; 1, 0, 0; 3, 1, 1;
0, 2422; 0.833556, -1.273459, 1.962199 / 0.833713, -1.272781, 1.962332 / 0.833400, -1.274138, 1.962066; 0, 25, 1, 1; 107776503; 2, 1, 2; 2, 1, 0; 1, 1, 1/ 2, 3, 2/ 3, 4, 2;
0, 2422; 0.993230, -1.355568, 1.764636; 0, 25, 1, 1; 106977431; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2422; 0.996341, -1.347595, 1.756440; 0, 25, 1, 1; 106978663; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2422; 1.034314, -1.410154, 1.601305; 0, 25, 1, 1; 107026050; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2422; 1.141512, -2.152729, 2.232141; 0, 24, 1, 1; 233772278; 0, 1, 0; 0, 1, 0; 4, 1, 1;
1, 2423; -1.726159, 2.326739, -2.005242; 0, 11, 1, 0; 55978539; 0, 1, 0; 1, 0, 0; 3, 1, 1;
0, 2423; -1.742894, 1.268144, -3.160741; 0, 12, 1, 0; 20725327; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2423; -1.744725, 1.336926, -3.054563 / -1.744574, 1.337416, -3.053989 / -1.744876, 1.336435, -3.055137; 0, 12, 1, 0; 20707388; 0, 2, 0; 0, 2, 0; 1, 1, 1/ 1, 4, 1;
0, 2423; -1.744863, 1.257875, -3.174923; 0, 12, 1, 0; 20723136; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2423; -1.750415, 1.343455, -3.065116; 0, 12, 1, 0; 20708398; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2423; -1.757318, 1.334172, -3.089347; 0, 12, 1, 0; 20837368; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2423; -1.774830, 2.444304, -1.944192; 0, 11, 1, 1; 64418349; 0, 1, 0; 1, 0, 0; 2, 1, 1;
0, 2423; -1.948645, 2.726261, -1.781855; 0, 11, 1, 1; 75585770; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2423; -1.960424, 2.737932, -1.778624; 0, 11, 1, 1; 75587819; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2423; -2.913715, 3.429791, -1.838025; 0, 1, 1, 1; 227935177; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2423; -3.179093, 3.700736, -1.987139; 0, 43, 1, 1; 39707559; 1, 0, 1; 1, 0, 0; 2, 1, 2;
1, 2430; 1.320821, 1.695133, 2.739088; 0, 24, 1, 1; 120159332; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2430; 2.823790, 1.890606, 3.111406; 0, 37, 1, 1; 77867373; 0, 1, 0; 1, 0, 0; 2, 1, 1;
0, 2430; 3.374569, 2.026830, 3.487488 / 3.374961, 2.027299, 3.487574 / 3.374178, 2.026361, 3.487401; 0, 37, 1, 1; 73965337; 2, 1, 1; 0, 2, 1; 4, 1, 1/ 1, 5, 2;
0, 2430; 3.377629, 2.030321, 3.489003; 0, 37, 1, 1; 73965169; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2430; 3.392018, 2.056286, 3.485301; 0, 37, 1, 1; 73844353; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2434; 0.017421, 1.232220, 2.175830; 0, 23, 1, 1; 254847594; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2434; 0.021954, 1.314272, 2.012508 / 0.021994, 1.314293, 2.012556 / 0.021914, 1.314251, 2.012461; 0, 21, 1, 1; 41714671; 2, 1, 1; 1, 1, 0; 1, 1, 1/ 2, 1, 2;
0, 2434; 0.031601, 1.091188, 2.550112; 0, 23, 1, 1; 250492423; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2434; 0.069508, 1.058895, 2.621877; 0, 23, 1, 1; 250390408; 0, 1, 0; 1, 0, 0; 3, 1, 1;
0, 2434; 0.266191, 0.864500, 2.861987; 0, 23, 1, 1; 237245715; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2434; 0.434706, 0.675903, 3.053950; 0, 23, 1, 1; 235306765; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2434; 0.629924, -0.176304, 3.516732; 0, 24, 1, 1; 169875974; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2434; 1.023172, 1.738444, 1.278428; 0, 25, 1, 1; 196709389; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2434; 1.038974, 1.741668, 1.267021; 0, 25, 1, 1; 196711643; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2434; 1.046863, 1.728394, 1.262346 / 1.046998, 1.728753, 1.262569 / 1.046727, 1.728034, 1.262122; 0, 25, 1, 1; 196712318; 2, 1, 1; 1, 1, 0; 3, 1, 2/ 4, 3, 1;
0, 2434; 1.047369, 1.739470, 1.257725; 0, 25, 1, 1; 196712650; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2435; -1.438533, -3.150253, -0.958498; 0, 10, 1, 0; 36548715; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2435; -1.443825, -3.151779, -0.955743; 0, 10, 1, 0; 36548665; 1, 0, 1; 1, 0, 0; 2, 1, 2;
0, 2435; 1.054833, -1.251719, -3.528441 / 1.054855, -1.251681, -3.528436 / 1.054811, -1.251758, -3.528446; 0, 29, 1, 1; 64233996; 2, 1, 1; 2, 0, 0; 3, 1, 1/ 3, 2, 2;
0, 2435; 2.940866, 3.220882, -3.435829; 0, 31, 1, 0; 26056750; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2441; -1.228019, -0.025287, 3.137409; 0, 6, 1, 1; 105842638; 0, 1, 0; 0, 1, 0; 1, 1, 1;
1, 2442; -3.783906, 0.658920, 2.462970; 0, 5, 1, 1; 106429512; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2467; -3.191496, 2.788656, -1.335691; 0, 1, 1, 1; 249198410; 0, 1, 0; 1, 0, 0; 2, 1, 1;
1, 2473; 0.797210, 1.766177, -2.915729; 0, 28, 1, 1; 152668870; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2473; 0.869498, 2.659120, -3.118940; 0, 28, 1, 1; 127448330; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2473; 0.883584, 2.799731, -3.157358 / 0.883666, 2.799902, -3.157358 / 0.883502, 2.799561, -3.157358; 0, 28, 1, 1; 117122551; 2, 1, 1; 2, 0, 0; 2, 1, 2/ 3, 2, 1;
1, 2476; -0.747138, -2.762866, -2.928550; 0, 13, 1, 1; 72153122; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2476; -0.748983, -2.771393, -2.933371; 0, 13, 1, 1; 72153234; 1, 0, 1; 1, 0, 0; 3, 1, 2;
1, 2477; 2.123560, -3.865910, 1.560135; 0, 36, 1, 0; 12565248; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2477; 3.560620, -2.594317, 1.142312; 0, 35, 1, 1; 95508857; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2477; 3.856707, -1.091574, -1.015798; 0, 46, 1, 1; 80757183; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2477; 3.861213, -1.104317, -0.992981; 0, 46, 1, 1; 80753526; 0, 1, 0; 1, 0, 0; 3, 1, 1;
0, 2477; 3.877866, -1.096654, -1.010937; 0, 46, 1, 1; 80756453; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 2479; -0.061401, 0.249495, -2.557346; 0, 14, 1, 1; 36853565; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2479; -0.507400, -0.371544, -2.135751; 0, 16, 1, 1; 45789429; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2479; -0.561301, -0.837218, -1.594378; 0, 16, 1, 1; 52147625; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2479; 0.093519, 0.616109, -2.365747; 0, 16, 1, 0; 10794385; 1, 0, 1; 1, 0, 0; 2, 1, 2;
1, 2481; 2.737965, 1.825607, 2.779056; 0, 37, 1, 1; 78448028; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2493; -2.975778, -0.882275, 3.363144 / -2.975589, -0.881793, 3.363237 / -2.975967, -0.882757, 3.363051; 0, 5, 1, 1; 58645479; 1, 0, 2; 1, 1, 0; 2, 1, 2/ 1, 2, 2;
0, 2493; -3.138599, -1.121965, 3.671393; 0, 40, 1, 1; 61422956; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2493; -3.192862, -1.218854, 3.778815; 0, 40, 1, 1; 60886003; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 2503; -0.960959, 0.360223, 3.512565; 0, 6, 1, 1; 87354241; 1, 0, 1; 1, 0, 0; 2, 1, 2;
0, 2503; -1.877658, 2.157780, 2.308338; 0, 6, 1, 0; 39474577; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2507; 0.392024, -0.501567, 2.616613; 0, 23, 1, 1; 199885314; 0, 1, 0; 0, 1, 0; 1, 1, 1;
1, 2518; -0.037284, -2.728875, 2.560953; 0, 23, 1, 1; 131405521; 1, 0, 1; 1, 0, 0; 2, 1, 2;
0, 2518; 1.585559, -3.411495, 2.434621; 0, 25, 1, 0; 13594488; 0, 1, 0; 0, 1, 0; 4, 1, 1;
1, 2519; -3.256262, -0.272929, 0.702224; 0, 4, 1, 0; 50370741; 0, 1, 0; 1, 0, 0; 2, 1, 1;
0, 2519; -3.800309, -0.105684, -0.022821; 0, 3, 1, 0; 37504126; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 2523; 3.417504, 0.927391, -0.853467; 0, 33, 1, 1; 122390989; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2523; 3.465229, 0.812089, -0.571340; 0, 33, 1, 1; 107205896; 0, 1, 0; 0, 1, 0; 1, 1, 1;
1, 2539; 1.545715, -2.497020, -3.778183; 0, 29, 1, 1; 102175949; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2547; -2.666670, -3.258133, 1.902651 / -2.666221, -3.257272, 1.902927 / -2.667119, -3.258993, 1.902376; 0, 4, 1, 1; 146850893; 2, 1, 2; 1, 2, 1; 1, 1, 1/ 3, 6, 2/ 4, 6, 2;
0, 2547; -2.669166, -3.260952, 1.904210; 0, 4, 1, 1; 146851125; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2547; -2.669328, -3.260107, 1.902411; 0, 4, 1, 1; 146851051; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2547; -2.683208, -3.267666, 1.894414; 0, 4, 1, 1; 146850072; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 2551; 1.458911, 0.994404, -3.451992; 0, 28, 1, 1; 173641933; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2551; 1.472536, 0.993898, -3.465703; 0, 28, 1, 1; 173643918; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2551; 1.475632, 0.995826, -3.462236; 0, 28, 1, 1; 173643630; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2554; 2.029305, 3.221358, -2.220353; 0, 28, 1, 1; 84738958; 0, 1, 0; 0, 1, 0; 4, 1, 1;
0, 2554; 2.032448, 3.241232, -2.234511; 0, 28, 1, 1; 84737241; 0, 1, 0; 1, 0, 0; 3, 1, 1;
1, 2556; 2.456964, 3.145869, 2.624433; 0, 38, 1, 0; 8828285; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2556; 3.860053, 2.377116, 2.564038; 0, 45, 1, 1; 45366417; 0, 1, 0; 0, 1, 0; 1, 1, 1;
1, 2564; -0.129624, -1.895233, -1.782878; 0, 16, 1, 1; 87766811; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2564; -0.135647, -1.896048, -1.782403; 0, 16, 1, 1; 87765687; 0, 1, 0; 1, 0, 0; 3, 1, 1;
0, 2564; -0.154708, -1.904065, -1.762353; 0, 16, 1, 1; 87762926; 0, 1, 0; 1, 0, 0; 3, 1, 1;
0, 2564; 0.144275, -1.768976, -1.784103; 0, 16, 1, 1; 79186876; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 2565; 1.221113, 3.335062, 2.760455; 0, 24, 1, 0; 66205257; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2565; 1.221293, 3.338467, 2.760224; 0, 24, 1, 0; 66205094; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2565; 1.223578, 3.324902, 2.761826; 0, 24, 1, 0; 66205452; 0, 1, 0; 0, 1, 0; 4, 1, 1;
1, 2573; -0.519806, 0.837723, -1.906294; 0, 16, 1, 0; 8804991; 0, 1, 0; 0, 1, 0; 4, 1, 1;
0, 2573; -0.521164, 0.837651, -1.908313 / -0.520615, 0.837779, -1.907992 / -0.521713, 0.837522, -1.908633; 0, 16, 1, 0; 8805067; 1, 0, 2; 2, 0, 0; 3, 1, 2/ 2, 4, 2;
0, 2573; -0.786410, 0.377280, -2.342882; 0, 16, 1, 0; 12830202; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2573; -0.823135, 0.339439, -2.381525; 0, 16, 1, 0; 12956373; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2573; -0.823723, 0.345002, -2.374754; 0, 16, 1, 0; 12956350; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2573; -0.826831, 0.343726, -2.375526; 0, 16, 1, 0; 12957396; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 2576; -1.950443, -2.725289, 0.694359; 0, 7, 1, 1; 69141920; 0, 1, 0; 0, 1, 0; 4, 1, 1;
0, 2576; -2.143765, -2.137410, 0.529224; 0, 9, 1, 1; 119175173; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2576; -2.144189, -2.135399, 0.527812; 0, 9, 1, 1; 119175090; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2584; 2.933270, 2.502231, -3.489974 / 2.933391, 2.502471, -3.489961 / 2.933149, 2.501990, -3.489986; 0, 31, 1, 0; 8011894; 2, 1, 1; 0, 2, 0; 1, 1, 2/ 1, 2, 1;
0, 2584; 3.457701, 1.998982, -3.583086; 0, 30, 1, 1; 142124547; 1, 0, 1; 1, 0, 0; 3, 1, 2;
0, 2584; 3.639742, 2.012928, -3.742311; 0, 45, 1, 1; 55730957; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2584; 3.639924, 2.013070, -3.741872; 0, 45, 1, 1; 55730882; 0, 1, 0; 0, 1, 0; 1, 1, 1;
1, 2598; -0.239163, -2.801753, -0.369465; 0, 17, 1, 1; 83355512; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2598; 0.107703, -2.897405, -1.364394; 0, 17, 1, 0; 17713903; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2598; 0.110201, -2.897107, -1.360289; 0, 17, 1, 0; 17715018; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2598; 0.113917, -2.903720, -1.360189 / 0.114500, -2.902994, -1.360070 / 0.113333, -2.904446, -1.360308; 0, 17, 1, 0; 17714989; 2, 2, 1; 1, 2, 0; 4, 1, 2/ 4, 2, 1/ 3, 5, 1;
0, 2598; 0.167436, -2.889466, -1.390210; 0, 17, 1, 0; 17741589; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 2603; -2.778918, -1.734025, -1.934231; 0, 2, 1, 1; 120840680; 0, 1, 0; 1, 0, 0; 3, 1, 1;
1, 2615; -0.320458, 0.694095, 1.403542 / -0.320143, 0.694247, 1.403871 / -0.320773, 0.693942, 1.403214; 0, 22, 1, 0; 12354095; 2, 1, 1; 0, 2, 0; 4, 1, 2/ 4, 2, 1;
0, 2615; 1.530117, -0.090722, 0.067885; 0, 26, 1, 1; 151503827; 0, 1, 0; 0, 1, 0; 4, 1, 1;
0, 2615; 2.228526, -0.334045, -0.514202; 0, 33, 1, 1; 78139268; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2623; 3.860523, 2.956983, 1.719171; 0, 45, 1, 1; 26294073; 0, 1, 0; 0, 1, 0; 4, 1, 1;
1, 2624; 2.492120, -1.235296, 2.820494; 0, 36, 1, 1; 90413904; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2624; 2.818063, -1.424393, 2.463467; 0, 36, 1, 1; 92029133; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2624; 3.054679, -1.574327, 2.195119; 0, 36, 1, 1; 80818690; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2624; 3.399752, -1.774010, 1.825839; 0, 35, 1, 1; 66953122; 0, 1, 0; 1, 0, 0; 3, 1, 1;
0, 2624; 3.401889, -1.775538, 1.823899 / 3.402367, -1.775121, 1.824727 / 3.401412, -1.775956, 1.823070; 0, 35, 1, 1; 66953049; 2, 1, 3; 1, 3, 1; 4, 1, 2/ 4, 3, 2/ 3, 7, 2/ 1, 9, 1;
1, 2634; -2.122141, -0.639407, 2.004962; 0, 7, 1, 1; 136091892; 1, 0, 1; 1, 0, 0; 3, 1, 2;
0, 2634; -3.873515, 0.017093, 1.334372; 0, 4, 1, 0; 44255162; 0, 1, 0; 0, 1, 0; 4, 1, 1;
1, 2638; -3.785610, 3.342283, -0.260793; 0, 3, 1, 1; 145791272; 0, 1, 0; 0, 1, 0; 4, 1, 1;
1, 2649; -3.671850, -3.247858, 0.988501; 0, 4, 1, 1; 141371352; 1, 0, 1; 1, 0, 0; 2, 1, 2;
1, 2650; 1.392215, 3.189358, 1.636954; 0, 26, 1, 0; 27983749; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2651; 3.514768, 0.794709, 1.979273; 0, 34, 1, 1; 135629980; 1, 0, 1; 1, 0, 0; 3, 1, 2;
1, 2655; 1.671348, -3.487450, -3.795076 / 1.671772, -3.487201, -3.793741 / 1.670923, -3.487698, -3.796411; 0, 29, 1, 1; 121060554; 1, 0, 2; 1, 1, 0; 2, 1, 2/ 1, 9, 2;
1, 2657; -2.745106, 3.574557, -3.459590 / -2.744856, 3.575671, -3.458744 / -2.745356, 3.573444, -3.460436; 0, 1, 1, 1; 222482979; 1, 0, 2; 1, 1, 0; 4, 1, 2/ 3, 8, 2;
0, 2657; -3.083622, 3.497475, -3.515734; 0, 1, 1, 1; 220216789; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 2666; -2.264178, -3.412741, 1.826552; 0, 7, 1, 0; 49601869; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2666; -2.328437, -3.359871, 1.661179; 0, 7, 1, 0; 49129628; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2666; -2.330601, -3.359862, 1.665442; 0, 7, 1, 0; 49128513; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2666; -2.332018, -3.359751, 1.660960; 0, 7, 1, 0; 49129639; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2669; -2.244838, -1.544443, 0.401519; 0, 9, 1, 1; 101182568; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2669; -3.067081, -1.876679, 0.195952; 0, 2, 1, 1; 245661294; 1, 0, 1; 1, 0, 0; 2, 1, 2;
0, 2669; -3.069836, -1.878142, 0.196372; 0, 2, 1, 1; 245661361; 0, 1, 0; 0, 1, 0; 1, 1, 1;
1, 2672; 3.635227, 1.545543, 1.654744; 0, 46, 1, 0; 1058164; 1, 0, 1; 1, 0, 0; 2, 1, 2;
1, 2673; -0.475436, 1.390982, -2.067533; 0, 15, 1, 1; 97840423; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2673; 0.084112, 3.401809, -1.971901; 0, 15, 1, 1; 31033191; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 2677; 3.666040, -2.027663, -1.620230; 0, 46, 1, 1; 104970907; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 2682; -1.382625, 1.087897, -1.474884 / -1.382218, 1.088836, -1.474163 / -1.383031, 1.086959, -1.475605; 0, 11, 1, 0; 18279391; 2, 1, 1; 0, 2, 1; 4, 1, 1/ 1, 9, 2;
0, 2682; -1.397992, 1.087849, -1.464822; 0, 11, 1, 0; 18276886; 0, 1, 0; 1, 0, 0; 3, 1, 1;
0, 2682; -1.766754, 1.091338, -1.378731; 0, 11, 1, 0; 19376100; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2682; -2.025437, 0.795161, 1.738949 / -2.025293, 0.795647, 1.738969 / -2.025581, 0.794675, 1.738930; 0, 8, 1, 0; 7395132; 2, 1, 1; 2, 0, 0; 3, 1, 2/ 2, 2, 1;
0, 2682; -2.032747, 0.826798, 1.398122; 0, 8, 1, 0; 7724106; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2682; -2.243766, 1.181815, 0.106694; 0, 9, 1, 0; 14783201; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 2682; -2.255812, 1.163591, 0.402420; 0, 9, 1, 0; 11541317; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2685; 3.263789, -0.045152, -1.361989; 0, 32, 1, 0; 4322160; 0, 1, 0; 0, 1, 0; 4, 1, 1;
0, 2685; 3.270404, -0.041374, -1.362138; 0, 32, 1, 0; 4322333; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 2685; 3.272074, -0.042729, -1.362797; 0, 32, 1, 0; 4322264; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2685; 3.276130, -0.037002, -1.365637; 0, 32, 1, 0; 4322227; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 2687; -3.249653, 2.600566, 2.635852; 0, 5, 1, 1; 156795756; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 2687; -3.332761, 2.353845, 2.580472; 0, 5, 1, 1; 145808171; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 2688; -1.129311, 2.940115, 0.749504 / -1.129197, 2.940148, 0.750057 / -1.129424, 2.940082, 0.748952; 0, 8, 1, 1; 69650907; 1, 0, 2; 0, 2, 1; 1, 1, 2/ 4, 2, 2;
